,date,location,sales
4590,2020-01-26,Kolkata,5601
4591,2020-05-20,Mumbai,5447
4592,2020-01-27,Banglore,5954
4593,2020-03-23,Kolkata,5258
4594,2020-01-04,Banglore,4560
4595,2020-02-27,Delhi,2162
4596,2020-01-10,Delhi,9230
4597,2020-01-02,Banglore,7512
4598,2020-03-31,Kolkata,2973
4599,2020-04-02,Mumbai,9631
4600,2020-04-29,Mumbai,6499
4601,2020-02-06,Banglore,4470
4602,2020-01-01,Banglore,3087
4603,2020-02-26,Delhi,5802
4604,2020-03-04,Delhi,5831
4605,2020-01-16,Delhi,6843
4606,2020-05-23,Banglore,6233
4607,2020-04-18,Delhi,8276
4608,2020-05-25,Delhi,4548
4609,2020-03-16,Kolkata,6051
4610,2020-02-01,Banglore,5949
4611,2020-02-13,Banglore,8787
4612,2020-05-01,Delhi,6087
4613,2020-01-10,Delhi,3454
4614,2020-05-09,Delhi,9164
4615,2020-04-04,Banglore,5979
4616,2020-04-01,Banglore,7558
4617,2020-03-14,Kolkata,8745
4618,2020-05-16,Mumbai,4304
4619,2020-02-04,Delhi,9160
4620,2020-05-17,Mumbai,6791
4621,2020-04-04,Banglore,5390
4622,2020-01-19,Banglore,7880
4623,2020-01-26,Kolkata,2230
4624,2020-01-22,Mumbai,3972
4625,2020-04-21,Kolkata,6063
4626,2020-04-12,Kolkata,2211
4627,2020-01-11,Kolkata,7345
4628,2020-02-07,Mumbai,4994
4629,2020-02-14,Mumbai,9424
4630,2020-04-10,Banglore,8048
4631,2020-03-15,Mumbai,5513
4632,2020-01-29,Delhi,4572
4633,2020-03-28,Kolkata,2500
4634,2020-02-02,Kolkata,9512
4635,2020-03-07,Mumbai,6799
4636,2020-03-01,Delhi,3059
4637,2020-03-07,Banglore,3715
4638,2020-02-21,Banglore,6301
4639,2020-01-25,Delhi,5742
4640,2020-04-16,Delhi,8801
4641,2020-05-29,Delhi,7642
4642,2020-02-16,Banglore,9776
4643,2020-01-23,Delhi,9083
4644,2020-03-13,Kolkata,3513
4645,2020-01-26,Mumbai,4563
4646,2020-01-05,Kolkata,2232
4647,2020-02-12,Mumbai,6876
4648,2020-05-30,Banglore,9685
4649,2020-03-02,Banglore,6196
4650,2020-01-07,Banglore,4879
4651,2020-01-24,Banglore,9599
4652,2020-05-31,Kolkata,7510
4653,2020-02-20,Mumbai,6724
4654,2020-05-13,Banglore,3600
4655,2020-01-11,Kolkata,4420
4656,2020-03-16,Kolkata,5213
4657,2020-05-14,Mumbai,2492
4658,2020-05-04,Kolkata,5514
4659,2020-05-01,Mumbai,9807
4660,2020-03-18,Mumbai,5303
4661,2020-03-26,Banglore,2497
4662,2020-05-20,Mumbai,7989
4663,2020-02-08,Kolkata,3737
4664,2020-01-18,Kolkata,3982
4665,2020-03-08,Banglore,7206
4666,2020-02-10,Delhi,7742
4667,2020-05-10,Mumbai,5410
4668,2020-01-04,Banglore,7792
4669,2020-02-08,Banglore,9506
4670,2020-01-10,Mumbai,2210
4671,2020-04-10,Delhi,4111
4672,2020-04-21,Kolkata,9336
4673,2020-02-13,Mumbai,3707
4674,2020-01-12,Delhi,9162
4675,2020-04-09,Mumbai,4885
4676,2020-05-14,Delhi,5866
4677,2020-04-16,Banglore,3704
4678,2020-04-24,Kolkata,7880
4679,2020-02-19,Kolkata,4807
4680,2020-05-18,Mumbai,9144
4681,2020-01-20,Banglore,5091
4682,2020-03-02,Delhi,5068
4683,2020-02-01,Banglore,6172
4684,2020-02-08,Delhi,4652
4685,2020-02-05,Kolkata,7826
4686,2020-04-19,Banglore,9775
4687,2020-01-02,Delhi,2331
4688,2020-01-10,Banglore,9410
4689,2020-05-07,Kolkata,2340
4690,2020-02-24,Delhi,7821
4691,2020-05-19,Mumbai,5115
4692,2020-04-26,Kolkata,9791
4693,2020-05-19,Mumbai,8917
4694,2020-03-26,Kolkata,3526
4695,2020-01-17,Delhi,7626
4696,2020-03-01,Delhi,8528
4697,2020-05-24,Kolkata,8485
4698,2020-02-03,Kolkata,6006
4699,2020-05-03,Kolkata,3412
4700,2020-03-01,Banglore,9482
4701,2020-03-19,Delhi,3709
4702,2020-01-23,Kolkata,5525
4703,2020-05-10,Banglore,2324
4704,2020-04-29,Mumbai,3924
4705,2020-01-20,Kolkata,5891
4706,2020-04-14,Kolkata,9076
4707,2020-01-21,Mumbai,2156
4708,2020-05-01,Banglore,7186
4709,2020-01-04,Mumbai,5949
4710,2020-05-08,Mumbai,8912
4711,2020-02-22,Kolkata,4930
4712,2020-03-12,Banglore,7966
4713,2020-02-09,Banglore,7698
4714,2020-01-22,Delhi,6182
4715,2020-04-05,Delhi,2156
4716,2020-03-17,Banglore,8959
4717,2020-05-18,Mumbai,7867
4718,2020-03-20,Banglore,5918
4719,2020-05-18,Kolkata,3094
4720,2020-04-17,Banglore,8078
4721,2020-04-28,Kolkata,5608
4722,2020-01-11,Kolkata,3844
4723,2020-05-01,Mumbai,9294
4724,2020-02-08,Banglore,3653
4725,2020-04-17,Mumbai,7713
4726,2020-05-14,Banglore,6059
4727,2020-02-07,Mumbai,7684
4728,2020-01-28,Kolkata,4729
4729,2020-05-31,Delhi,3950
4730,2020-01-17,Delhi,3580
4731,2020-02-06,Kolkata,9156
4732,2020-04-21,Banglore,9035
4733,2020-03-15,Banglore,8484
4734,2020-05-21,Kolkata,9868
4735,2020-01-26,Delhi,4431
4736,2020-01-18,Kolkata,3619
4737,2020-04-27,Kolkata,6048
4738,2020-04-25,Mumbai,6459
4739,2020-04-13,Delhi,7987
4740,2020-03-06,Banglore,4883
4741,2020-05-21,Banglore,5182
4742,2020-05-27,Banglore,4151
4743,2020-04-24,Kolkata,4772
4744,2020-01-04,Kolkata,2871
4745,2020-05-07,Kolkata,3819
4746,2020-02-29,Banglore,9777
4747,2020-02-12,Delhi,7413
4748,2020-02-16,Mumbai,9470
4749,2020-02-11,Mumbai,8374
4750,2020-02-08,Delhi,3889
4751,2020-04-28,Delhi,8853
4752,2020-02-11,Banglore,5380
4753,2020-02-07,Banglore,9062
4754,2020-05-13,Kolkata,4777
4755,2020-02-09,Kolkata,8289
4756,2020-01-15,Mumbai,2896
4757,2020-02-03,Banglore,7410
4758,2020-05-31,Kolkata,7752
4759,2020-04-13,Banglore,9746
4760,2020-03-26,Banglore,7162
4761,2020-04-09,Banglore,5293
4762,2020-01-05,Banglore,5087
4763,2020-03-30,Mumbai,6268
4764,2020-05-10,Kolkata,6089
4765,2020-04-15,Delhi,8185
4766,2020-04-04,Mumbai,2769
4767,2020-02-16,Mumbai,9728
4768,2020-01-03,Delhi,5588
4769,2020-03-31,Kolkata,8792
4770,2020-03-06,Banglore,5570
4771,2020-05-16,Delhi,7882
4772,2020-03-15,Mumbai,7218
4773,2020-04-23,Banglore,6043
4774,2020-05-11,Kolkata,5049
4775,2020-05-13,Mumbai,6130
4776,2020-02-07,Banglore,6066
4777,2020-05-06,Banglore,6868
4778,2020-04-16,Kolkata,4532
4779,2020-01-10,Mumbai,4079
4780,2020-04-03,Delhi,5825
4781,2020-01-20,Mumbai,8202
4782,2020-05-28,Banglore,6999
4783,2020-02-29,Kolkata,4339
4784,2020-04-14,Banglore,2847
4785,2020-01-12,Kolkata,2907
4786,2020-03-14,Mumbai,5920
4787,2020-02-25,Kolkata,4552
4788,2020-03-31,Delhi,9648
4789,2020-02-08,Banglore,7991
4790,2020-05-04,Mumbai,7200
4791,2020-01-23,Kolkata,6795
4792,2020-02-13,Delhi,2809
4793,2020-03-06,Banglore,5582
4794,2020-02-14,Banglore,4465
4795,2020-03-09,Kolkata,5684
4796,2020-01-06,Banglore,5316
4797,2020-03-22,Delhi,8838
4798,2020-03-03,Banglore,5778
4799,2020-01-11,Mumbai,8355
4800,2020-02-06,Kolkata,5324
4801,2020-03-30,Delhi,3152
4802,2020-02-16,Mumbai,2314
4803,2020-03-18,Banglore,7820
4804,2020-03-06,Kolkata,9401
4805,2020-04-21,Banglore,2713
4806,2020-02-13,Banglore,8025
4807,2020-05-20,Banglore,7464
4808,2020-01-12,Kolkata,9888
4809,2020-04-03,Banglore,8399
4810,2020-03-10,Banglore,3212
4811,2020-04-18,Delhi,5813
4812,2020-03-03,Mumbai,6385
4813,2020-04-07,Kolkata,2802
4814,2020-01-12,Kolkata,2254
4815,2020-04-25,Delhi,7886
4816,2020-03-09,Kolkata,7161
4817,2020-03-07,Mumbai,2523
4818,2020-05-28,Delhi,5535
4819,2020-03-16,Kolkata,2241
4820,2020-04-29,Banglore,5492
4821,2020-02-29,Mumbai,2979
4822,2020-04-13,Kolkata,7879
4823,2020-05-05,Kolkata,2932
4824,2020-01-25,Mumbai,9637
4825,2020-01-28,Mumbai,9491
4826,2020-01-20,Mumbai,4313
4827,2020-05-21,Banglore,7081
4828,2020-03-09,Banglore,4612
4829,2020-02-20,Delhi,7247
4830,2020-02-05,Kolkata,7321
4831,2020-05-25,Banglore,2415
4832,2020-04-03,Banglore,5810
4833,2020-01-09,Kolkata,8743
4834,2020-05-31,Banglore,4098
4835,2020-03-10,Mumbai,9256
4836,2020-03-26,Kolkata,3363
4837,2020-04-14,Mumbai,5849
4838,2020-05-26,Banglore,4956
4839,2020-04-09,Kolkata,9641
4840,2020-02-02,Banglore,7797
4841,2020-05-04,Delhi,8202
4842,2020-04-17,Kolkata,8458
4843,2020-03-11,Mumbai,8307
4844,2020-03-03,Banglore,3302
4845,2020-04-30,Banglore,6613
4846,2020-01-24,Mumbai,2160
4847,2020-04-29,Delhi,5411
4848,2020-04-06,Mumbai,8049
4849,2020-05-31,Mumbai,4667
4850,2020-05-28,Banglore,5836
4851,2020-04-22,Delhi,9954
4852,2020-01-24,Delhi,8248
4853,2020-05-05,Banglore,5983
4854,2020-05-11,Kolkata,2479
4855,2020-04-17,Mumbai,5166
4856,2020-05-29,Kolkata,8216
4857,2020-03-16,Delhi,7310
4858,2020-04-19,Kolkata,6501
4859,2020-04-27,Banglore,3525
4860,2020-02-23,Delhi,8766
4861,2020-05-12,Mumbai,2941
4862,2020-01-11,Banglore,6068
4863,2020-01-26,Mumbai,4000
4864,2020-04-04,Delhi,4416
4865,2020-02-09,Delhi,2469
4866,2020-03-07,Banglore,2327
4867,2020-02-10,Delhi,7548
4868,2020-01-13,Kolkata,7912
4869,2020-05-05,Delhi,6028
4870,2020-04-18,Delhi,8901
4871,2020-05-21,Kolkata,9476
4872,2020-05-30,Delhi,7137
4873,2020-01-15,Mumbai,7381
4874,2020-01-10,Mumbai,3981
4875,2020-01-13,Delhi,4942
4876,2020-05-21,Delhi,8275
4877,2020-04-13,Banglore,6670
4878,2020-03-19,Banglore,7605
4879,2020-04-04,Delhi,4649
4880,2020-03-08,Delhi,4579
4881,2020-03-12,Banglore,3018
4882,2020-04-08,Banglore,5464
4883,2020-05-06,Mumbai,5586
4884,2020-03-04,Banglore,5287
4885,2020-05-05,Banglore,6767
4886,2020-03-11,Banglore,2833
4887,2020-05-23,Delhi,3465
4888,2020-02-02,Banglore,5995
4889,2020-04-14,Banglore,7924
4890,2020-05-02,Delhi,2881
4891,2020-04-24,Kolkata,6093
4892,2020-01-27,Mumbai,2763
4893,2020-01-06,Banglore,9292
4894,2020-02-14,Kolkata,5669
4895,2020-03-21,Banglore,8844
4896,2020-05-12,Kolkata,4248
4897,2020-04-21,Mumbai,7071
4898,2020-02-20,Banglore,2171
4899,2020-04-27,Kolkata,8241
4900,2020-03-09,Mumbai,8798
4901,2020-05-08,Banglore,7843
4902,2020-04-09,Delhi,7727
4903,2020-02-28,Kolkata,8548
4904,2020-01-09,Banglore,4921
4905,2020-04-09,Banglore,4709
4906,2020-04-14,Banglore,4863
4907,2020-04-05,Delhi,5318
4908,2020-03-13,Kolkata,5491
4909,2020-05-18,Delhi,6974
4910,2020-05-22,Mumbai,3778
4911,2020-02-12,Mumbai,8371
4912,2020-03-13,Banglore,3348
4913,2020-01-13,Kolkata,5937
4914,2020-01-29,Kolkata,4399
4915,2020-04-25,Delhi,6435
4916,2020-02-11,Kolkata,3925
4917,2020-03-27,Mumbai,5905
4918,2020-04-06,Banglore,6657
4919,2020-02-01,Mumbai,3671
4920,2020-03-01,Kolkata,9545
4921,2020-05-23,Delhi,7944
4922,2020-01-16,Banglore,4983
4923,2020-01-09,Kolkata,6557
4924,2020-01-10,Delhi,6361
4925,2020-03-28,Mumbai,2719
4926,2020-02-17,Mumbai,9264
4927,2020-01-02,Banglore,2681
4928,2020-01-07,Delhi,3975
4929,2020-01-07,Kolkata,3630
4930,2020-02-23,Kolkata,2784
4931,2020-04-10,Kolkata,6491
4932,2020-01-15,Delhi,8696
4933,2020-02-11,Kolkata,9109
4934,2020-02-02,Banglore,6443
4935,2020-02-20,Mumbai,8990
4936,2020-04-04,Kolkata,4693
4937,2020-01-25,Banglore,9500
4938,2020-04-06,Kolkata,7143
4939,2020-03-05,Delhi,9190
4940,2020-02-01,Banglore,3391
4941,2020-02-18,Mumbai,6862
4942,2020-05-25,Banglore,4669
4943,2020-05-18,Kolkata,4942
4944,2020-05-17,Mumbai,8099
4945,2020-04-17,Kolkata,5284
4946,2020-01-21,Kolkata,8138
4947,2020-02-15,Mumbai,2333
4948,2020-01-06,Banglore,5161
4949,2020-04-01,Kolkata,4156
4950,2020-04-22,Kolkata,5432
4951,2020-04-27,Banglore,3477
4952,2020-03-08,Mumbai,7864
4953,2020-05-10,Delhi,3479
4954,2020-02-12,Delhi,5297
4955,2020-01-11,Delhi,9153
4956,2020-05-03,Kolkata,9186
4957,2020-03-21,Mumbai,7778
4958,2020-02-04,Kolkata,4569
4959,2020-02-24,Delhi,8771
4960,2020-05-08,Delhi,3679
4961,2020-01-01,Banglore,9351
4962,2020-03-26,Banglore,3365
4963,2020-02-27,Kolkata,7547
4964,2020-01-31,Mumbai,2093
4965,2020-01-10,Mumbai,2367
4966,2020-03-27,Kolkata,5864
4967,2020-03-28,Kolkata,6454
4968,2020-04-21,Kolkata,5913
4969,2020-05-05,Banglore,7391
4970,2020-05-19,Kolkata,3024
4971,2020-04-19,Delhi,9799
4972,2020-05-06,Delhi,5043
4973,2020-05-12,Mumbai,9161
4974,2020-05-27,Kolkata,3625
4975,2020-03-10,Delhi,3063
4976,2020-01-26,Kolkata,2225
4977,2020-01-23,Banglore,9495
4978,2020-01-30,Banglore,2017
4979,2020-05-05,Kolkata,6398
4980,2020-04-28,Delhi,5645
4981,2020-01-10,Kolkata,5742
4982,2020-05-19,Delhi,9601
4983,2020-01-05,Banglore,9751
4984,2020-04-15,Banglore,2321
4985,2020-04-18,Mumbai,3727
4986,2020-02-15,Delhi,4342
4987,2020-01-17,Delhi,7800
4988,2020-05-27,Mumbai,4366
4989,2020-02-09,Kolkata,7895
4990,2020-02-21,Mumbai,8719
4991,2020-04-16,Kolkata,5080
4992,2020-03-27,Kolkata,2473
4993,2020-04-17,Mumbai,5929
4994,2020-04-13,Delhi,4609
4995,2020-02-01,Kolkata,2089
4996,2020-05-23,Mumbai,6255
4997,2020-04-20,Kolkata,6913
4998,2020-05-07,Mumbai,2967
4999,2020-01-10,Delhi,9685
5000,2020-05-06,Kolkata,3643
5001,2020-01-21,Delhi,7710
5002,2020-03-18,Kolkata,6471
5003,2020-03-29,Kolkata,9291
5004,2020-02-15,Mumbai,5535
5005,2020-05-11,Delhi,7203
5006,2020-03-25,Mumbai,7917
5007,2020-03-27,Mumbai,6006
5008,2020-03-21,Delhi,2120
5009,2020-03-06,Delhi,3532
5010,2020-02-19,Delhi,3953
5011,2020-02-06,Delhi,8876
5012,2020-05-02,Mumbai,5676
5013,2020-03-09,Delhi,3913
5014,2020-02-01,Delhi,7106
5015,2020-02-05,Delhi,6448
5016,2020-04-28,Delhi,9689
5017,2020-01-21,Delhi,9739
5018,2020-02-07,Delhi,4861
5019,2020-05-28,Mumbai,6463
5020,2020-02-26,Mumbai,9812
5021,2020-03-24,Delhi,9949
5022,2020-01-28,Kolkata,3679
5023,2020-04-02,Mumbai,2097
5024,2020-01-05,Banglore,3306
5025,2020-04-12,Mumbai,3951
5026,2020-01-19,Kolkata,8153
5027,2020-04-24,Mumbai,6749
5028,2020-05-24,Banglore,6187
5029,2020-04-09,Kolkata,8549
5030,2020-05-01,Kolkata,7569
5031,2020-03-18,Mumbai,3540
5032,2020-01-16,Delhi,8731
5033,2020-01-29,Delhi,3125
5034,2020-01-17,Mumbai,4346
5035,2020-02-22,Kolkata,5305
5036,2020-02-27,Delhi,2276
5037,2020-05-28,Mumbai,3944
5038,2020-01-04,Mumbai,9758
5039,2020-03-18,Kolkata,9736
5040,2020-05-17,Delhi,7834
5041,2020-01-11,Kolkata,2351
5042,2020-04-02,Banglore,7061
5043,2020-01-19,Mumbai,8383
5044,2020-02-24,Kolkata,7905
5045,2020-05-30,Mumbai,3351
5046,2020-03-02,Mumbai,4309
5047,2020-01-08,Mumbai,2237
5048,2020-02-14,Mumbai,8084
5049,2020-03-22,Kolkata,7714
5050,2020-02-18,Banglore,7302
5051,2020-04-05,Delhi,8424
5052,2020-02-21,Mumbai,3003
5053,2020-05-29,Banglore,9193
5054,2020-04-08,Delhi,6994
5055,2020-02-11,Kolkata,8818
5056,2020-03-19,Kolkata,3254
5057,2020-01-11,Kolkata,2260
5058,2020-01-11,Delhi,7156
5059,2020-01-05,Banglore,7218
5060,2020-01-27,Mumbai,4018
5061,2020-05-17,Kolkata,8966
5062,2020-01-05,Banglore,8717
5063,2020-04-06,Banglore,8491
5064,2020-01-27,Kolkata,4453
5065,2020-05-21,Mumbai,2805
5066,2020-01-17,Mumbai,7355
5067,2020-03-16,Mumbai,8408
5068,2020-03-14,Banglore,3421
5069,2020-03-11,Banglore,7079
5070,2020-05-12,Kolkata,5673
5071,2020-05-24,Mumbai,7571
5072,2020-03-26,Delhi,3863
5073,2020-01-13,Delhi,3524
5074,2020-01-06,Banglore,5472
5075,2020-05-17,Banglore,6274
5076,2020-01-10,Kolkata,4467
5077,2020-02-10,Banglore,8762
5078,2020-02-02,Kolkata,8542
5079,2020-05-21,Kolkata,8038
5080,2020-03-25,Mumbai,4342
5081,2020-01-04,Mumbai,4695
5082,2020-05-01,Delhi,8216
5083,2020-04-14,Banglore,5772
5084,2020-01-12,Mumbai,3335
5085,2020-01-11,Banglore,9857
5086,2020-02-05,Kolkata,3811
5087,2020-01-28,Banglore,2689
5088,2020-04-06,Kolkata,6214
5089,2020-02-08,Mumbai,2022
5090,2020-02-17,Mumbai,9197
5091,2020-04-01,Kolkata,9848
5092,2020-01-12,Kolkata,4360
5093,2020-02-15,Banglore,5434
5094,2020-04-10,Mumbai,4373
5095,2020-01-03,Banglore,5305
5096,2020-01-18,Mumbai,9308
5097,2020-01-08,Delhi,6125
5098,2020-04-09,Delhi,8041
5099,2020-01-16,Mumbai,7377
5100,2020-05-23,Kolkata,2052
5101,2020-03-20,Banglore,8912
5102,2020-02-03,Mumbai,3081
5103,2020-03-21,Banglore,2381
5104,2020-03-17,Banglore,6445
5105,2020-05-20,Kolkata,2643
5106,2020-03-04,Banglore,6142
5107,2020-04-20,Kolkata,2429
5108,2020-04-19,Delhi,6935
5109,2020-04-24,Delhi,2554
5110,2020-02-22,Kolkata,9723
5111,2020-03-31,Kolkata,6035
5112,2020-03-21,Delhi,2526
5113,2020-02-12,Mumbai,7742
5114,2020-05-27,Mumbai,4798
5115,2020-02-19,Kolkata,4523
5116,2020-03-15,Banglore,7796
5117,2020-04-25,Banglore,7987
5118,2020-01-10,Mumbai,3898
5119,2020-03-27,Delhi,8109
5120,2020-03-12,Mumbai,5903
5121,2020-03-03,Mumbai,6436
5122,2020-03-08,Banglore,4481
5123,2020-02-04,Mumbai,7879
5124,2020-05-27,Delhi,3198
5125,2020-04-12,Kolkata,4835
5126,2020-05-09,Delhi,4063
5127,2020-01-29,Kolkata,8265
5128,2020-03-18,Delhi,7315
5129,2020-01-16,Kolkata,2965
5130,2020-05-13,Delhi,2305
5131,2020-02-25,Kolkata,6469
5132,2020-04-27,Mumbai,9833
5133,2020-03-20,Mumbai,3711
5134,2020-01-22,Kolkata,3295
5135,2020-02-22,Kolkata,6717
5136,2020-04-17,Mumbai,3694
5137,2020-05-18,Mumbai,9910
5138,2020-01-07,Delhi,4035
5139,2020-02-22,Delhi,3379
5140,2020-05-17,Delhi,3447
5141,2020-05-31,Kolkata,2237
5142,2020-02-21,Mumbai,8502
5143,2020-02-18,Kolkata,7050
5144,2020-05-22,Kolkata,8892
5145,2020-05-13,Mumbai,5302
5146,2020-03-30,Delhi,6433
5147,2020-05-10,Kolkata,5508
5148,2020-05-03,Delhi,2637
5149,2020-04-06,Kolkata,3041
5150,2020-03-12,Kolkata,9926
5151,2020-04-19,Delhi,4964
5152,2020-04-29,Delhi,4835
5153,2020-02-06,Kolkata,8945
5154,2020-04-12,Mumbai,6679
5155,2020-03-04,Mumbai,7845
5156,2020-05-15,Mumbai,5555
5157,2020-05-08,Delhi,6721
5158,2020-01-04,Delhi,2358
5159,2020-01-26,Mumbai,7246
5160,2020-05-02,Mumbai,4173
5161,2020-02-03,Kolkata,5180
5162,2020-03-03,Delhi,7896
5163,2020-03-03,Mumbai,4913
5164,2020-03-22,Kolkata,6197
5165,2020-01-24,Delhi,8563
5166,2020-01-16,Mumbai,3519
5167,2020-03-26,Mumbai,7145
5168,2020-05-27,Kolkata,8101
5169,2020-01-14,Banglore,7193
5170,2020-03-29,Mumbai,2209
5171,2020-04-07,Kolkata,6684
5172,2020-03-10,Kolkata,5645
5173,2020-03-31,Banglore,6478
5174,2020-01-05,Kolkata,3106
5175,2020-01-13,Mumbai,3434
5176,2020-02-14,Mumbai,5741
5177,2020-01-24,Mumbai,8421
5178,2020-02-21,Banglore,2709
5179,2020-03-28,Mumbai,5723
5180,2020-02-02,Banglore,4517
5181,2020-02-21,Mumbai,7801
5182,2020-02-02,Delhi,2907
5183,2020-03-16,Kolkata,4453
5184,2020-01-19,Mumbai,5405
5185,2020-03-31,Delhi,3769
5186,2020-02-12,Mumbai,2901
5187,2020-04-07,Banglore,6280
5188,2020-05-15,Mumbai,2046
5189,2020-04-07,Delhi,9560
5190,2020-01-30,Delhi,6339
5191,2020-05-23,Mumbai,9121
5192,2020-04-16,Banglore,2145
5193,2020-03-10,Delhi,8947
5194,2020-01-18,Mumbai,6894
5195,2020-01-13,Banglore,8164
5196,2020-01-07,Delhi,6122
5197,2020-01-07,Mumbai,5488
5198,2020-03-01,Delhi,8051
5199,2020-05-31,Banglore,7479
5200,2020-05-18,Kolkata,5327
5201,2020-03-29,Delhi,8034
5202,2020-02-23,Mumbai,3904
5203,2020-01-17,Delhi,5837
5204,2020-02-15,Mumbai,8783
5205,2020-03-10,Delhi,8831
5206,2020-03-21,Mumbai,5584
5207,2020-03-26,Mumbai,8291
5208,2020-04-08,Kolkata,8728
5209,2020-03-25,Mumbai,6291
5210,2020-03-01,Banglore,2913
5211,2020-02-28,Banglore,5672
5212,2020-04-20,Delhi,9099
5213,2020-02-17,Banglore,4128
5214,2020-03-12,Kolkata,6494
5215,2020-03-21,Mumbai,4021
5216,2020-01-07,Banglore,2874
5217,2020-05-30,Delhi,4915
5218,2020-02-24,Delhi,9096
5219,2020-04-04,Delhi,4278
5220,2020-01-07,Banglore,3691
5221,2020-05-29,Banglore,5816
5222,2020-04-29,Kolkata,3717
5223,2020-02-10,Mumbai,6294
5224,2020-01-09,Mumbai,2130
5225,2020-05-11,Kolkata,9597
5226,2020-03-17,Delhi,7659
5227,2020-04-07,Kolkata,9398
5228,2020-01-25,Banglore,4059
5229,2020-02-19,Kolkata,6003
5230,2020-02-02,Mumbai,8245
5231,2020-02-04,Banglore,2028
5232,2020-03-21,Banglore,8304
5233,2020-05-31,Delhi,9561
5234,2020-03-10,Kolkata,5457
5235,2020-02-02,Mumbai,5081
5236,2020-02-09,Kolkata,8527
5237,2020-03-24,Kolkata,6220
5238,2020-02-05,Kolkata,7875
5239,2020-05-06,Mumbai,5537
5240,2020-01-03,Kolkata,6707
5241,2020-05-11,Banglore,7481
5242,2020-05-11,Delhi,4714
5243,2020-02-14,Mumbai,7952
5244,2020-05-29,Delhi,4169
5245,2020-02-11,Mumbai,8602
5246,2020-05-15,Banglore,2402
5247,2020-02-27,Delhi,2983
5248,2020-04-30,Delhi,4710
5249,2020-01-29,Mumbai,5308
5250,2020-02-04,Banglore,4079
5251,2020-02-05,Delhi,9862
5252,2020-03-15,Delhi,8849
5253,2020-01-19,Mumbai,7306
5254,2020-05-24,Mumbai,3917
5255,2020-03-13,Delhi,7809
5256,2020-05-20,Mumbai,7668
5257,2020-02-15,Delhi,4378
5258,2020-03-19,Mumbai,5558
5259,2020-04-02,Mumbai,6252
5260,2020-01-14,Delhi,5805
5261,2020-05-31,Kolkata,9126
5262,2020-05-14,Mumbai,6957
5263,2020-02-16,Banglore,3796
5264,2020-03-10,Mumbai,9956
5265,2020-04-17,Banglore,6599
5266,2020-02-17,Mumbai,4525
5267,2020-05-31,Banglore,7724
5268,2020-03-02,Delhi,7539
5269,2020-01-01,Delhi,8832
5270,2020-01-28,Mumbai,6884
5271,2020-05-09,Delhi,5005
5272,2020-04-03,Kolkata,6130
5273,2020-01-03,Banglore,2303
5274,2020-01-16,Mumbai,9790
5275,2020-04-16,Delhi,4919
5276,2020-05-21,Delhi,3401
5277,2020-03-18,Mumbai,3512
5278,2020-04-08,Delhi,4335
5279,2020-03-01,Banglore,2945
5280,2020-04-10,Delhi,4966
5281,2020-01-22,Mumbai,5980
5282,2020-02-05,Kolkata,3377
5283,2020-03-06,Delhi,2996
5284,2020-05-25,Banglore,4723
5285,2020-05-06,Banglore,6035
5286,2020-01-22,Mumbai,8484
5287,2020-05-25,Delhi,7435
5288,2020-02-18,Banglore,3172
5289,2020-01-15,Banglore,4785
5290,2020-04-07,Banglore,4644
5291,2020-03-23,Delhi,2260
5292,2020-05-27,Delhi,2036
5293,2020-03-10,Delhi,4421
5294,2020-05-25,Kolkata,3822
5295,2020-03-07,Kolkata,8900
5296,2020-05-20,Delhi,6415
5297,2020-01-04,Delhi,2878
5298,2020-03-04,Mumbai,4154
5299,2020-03-14,Kolkata,3412
5300,2020-04-17,Delhi,7875
5301,2020-04-10,Delhi,8430
5302,2020-02-21,Delhi,4368
5303,2020-05-18,Banglore,9619
5304,2020-02-28,Kolkata,8896
5305,2020-05-15,Delhi,2455
5306,2020-04-28,Mumbai,8150
5307,2020-02-20,Kolkata,6592
5308,2020-05-15,Mumbai,4247
5309,2020-03-12,Banglore,2075
5310,2020-04-04,Mumbai,7999
5311,2020-04-25,Kolkata,7948
5312,2020-02-01,Banglore,6623
5313,2020-05-07,Mumbai,8844
5314,2020-02-22,Kolkata,6438
5315,2020-04-26,Mumbai,5500
5316,2020-01-11,Kolkata,2779
5317,2020-05-03,Banglore,5045
5318,2020-05-14,Banglore,3326
5319,2020-02-02,Delhi,9669
5320,2020-01-16,Kolkata,7552
5321,2020-04-15,Mumbai,8358
5322,2020-05-25,Banglore,7011
5323,2020-05-14,Banglore,7222
5324,2020-05-06,Mumbai,3959
5325,2020-02-21,Mumbai,2803
5326,2020-02-09,Delhi,6621
5327,2020-03-11,Mumbai,5384
5328,2020-01-17,Mumbai,4034
5329,2020-03-16,Mumbai,9089
5330,2020-01-19,Mumbai,7338
5331,2020-01-21,Kolkata,3092
5332,2020-01-08,Banglore,3210
5333,2020-01-06,Delhi,7940
5334,2020-05-23,Banglore,8451
5335,2020-05-04,Mumbai,3734
5336,2020-05-30,Kolkata,9525
5337,2020-04-01,Kolkata,5485
5338,2020-01-19,Kolkata,8754
5339,2020-04-05,Mumbai,9048
5340,2020-02-26,Mumbai,9168
5341,2020-05-18,Banglore,8247
5342,2020-05-02,Delhi,8586
5343,2020-02-17,Banglore,3521
5344,2020-04-18,Mumbai,6321
